hurst,theta,z_score,macd_z,rsi,dist_vwap,adx,vol_z,volatility,atr,hour,pnl,target
0.431010257203081,15.997095219810372,2.3721661245851386,1.557821307558704,64.8839556004033,0.0066627479763844,0.0,0.44305141812702986,0.2568512731763657,0.260471428571427,11,4.365500963437796,1
0.3973477430466245,3.849947483343964,-2.881585422028947,1.527243003114961,71.8436195419161,0.0066053578392361,0.0,1.8019331785598858,0.2521920065634727,0.2437642857142858,11,1.5860092584560448,1
0.4242241016390396,44.39349533253977,2.106254033782256,-0.9460795252765848,55.55807622504438,0.0064533634761918,0.0,-1.0358295079830278,0.169348223031962,0.1630928571428589,12,47.79594700008971,1
0.4694010095204797,31.821094333531267,2.8124905688492046,-0.8894986598531751,72.95662247393383,0.0071368947671944,0.0,0.49642636669886914,0.1680346940580102,0.152000000000001,12,34.98912740923714,1
0.4635616229394789,32.23362442368236,3.1766917015816096,-0.6766185342851604,66.87873279667585,0.0076451623148616,0.0,0.9670863727584876,0.1657940094823098,0.1503857142857145,12,23.68729929879123,1
0.4467878637180721,36.22872124267974,3.195468859513569,-0.6140886763282816,68.3066361556067,0.0079029568616539,0.0,2.3257844749333656,0.1836771450233086,0.1543142857142823,12,26.42311494366254,1
0.2877152340603461,66.87559057486942,3.812617783940675,0.9125299699073992,69.72995429995869,0.0069194268806806,0.0,2.3251816866113306,0.1969131991422984,0.1664142857142861,13,41.4467460209579,1
0.2636176333222503,68.34755982388708,3.381090548863106,1.4186649278821513,68.88186555052607,0.0071966763969244,0.0,0.3390328442112033,0.196345561461942,0.1661000000000001,13,54.810092715189285,1
0.2283162927018897,58.56654224995443,2.972088331643681,1.8024562958703148,69.62356515867725,0.0072782522670886,0.0,1.5075266420024496,0.1942069800952922,0.1646928571428592,13,55.91925864770673,1
0.1693766638007639,76.91297205590573,2.317484611481943,1.8459906838761784,65.4316968355264,0.006593158680634,0.0,-0.2374451341220867,0.2236702935199754,0.1883928571428624,13,40.01553184067177,1
0.1533137941025409,65.66082210790482,3.7832582878575916,2.281886931161047,74.41351442361703,0.0083791056549754,0.0,2.1046070463248587,0.2430057403590569,0.2041071428571501,13,32.56989265226622,1
0.1598119105439522,52.36401716760937,2.955072025513116,2.490978687835012,71.28504938131464,0.0080765318057141,0.0,0.2111869492074993,0.2417345777633305,0.2074142857142931,13,30.092563781822435,1
0.1689395343297541,47.939900274252885,2.239515411308996,2.4802592234116605,67.82049897397121,0.0074970694068348,0.0,-0.5171774725473947,0.2441629349506441,0.2081285714285781,13,24.95245212214172,1
0.4944278562220087,5.967141362279847,3.0400157849987695,-1.0717636562592032,39.42358540454877,0.0009703977243623,0.0,1.697978408834684,0.1715976434324213,0.1492357142857189,4,57.36804925982,1
